"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1828993551813996936","Thu Aug 29 23:57:32 +0000 2024","2","@Aryprasetyo85 Kalau cara-cara seperti ini yg dipakai bisa jadi rakyat disana mendoakan ikn ini mangkrak","1829307426627289397","","Aryprasetyo85","in","Ciomas, Indonesia","0","0","1","https://x.com/mulyadiabdullah/status/1829307426627289397","105077210","mulyadiabdullah"
"1829102996015460448","Thu Aug 29 23:51:45 +0000 2024","0","@Boediantar4 Ga tertarik lagi sma perkara d jkarta gw lbih tertarik walikota ikn siapa yak..","1829305974580236763","","Boediantar4","in","","0","0","0","https://x.com/ludvya_fiqry/status/1829305974580236763","1045714723088433152","ludvya_fiqry"
"1829070888047882256","Thu Aug 29 23:50:14 +0000 2024","0","@Masfkr @ludovicusdwi @ImaginarySteady @jokowi Katanya kan Dateng aja ke IKN bang nanti juga paham gak usah denger narasi yg cuma isinya menjelekkan. Otak klo udah ke doktrin akan susah Nerima kenyataan yg baik seperti halnya sama tetangga juga klo lu Deket sama orang yg benci sebaik apapun akan kau bilang jelek.","1829305590449143953","","Masfkr","in","","0","1","0","https://x.com/MahrezNabil2016/status/1829305590449143953","1758433575194816512","MahrezNabil2016"
"1828993551813996936","Thu Aug 29 23:48:27 +0000 2024","2","@Aryprasetyo85 dan banyak cebong bangga dg ikn","1829305142610723146","","Aryprasetyo85","in","Depok, Indonesia","0","0","0","https://x.com/DpkWulan/status/1829305142610723146","1404211742540853248","DpkWulan"
"1829295018278093151","Thu Aug 29 23:47:43 +0000 2024","0","@Hansunriko IKN Nusantara🇮🇩","1829304959818731958","","Hansunriko","in","","0","0","0","https://x.com/Tatarori80/status/1829304959818731958","1373275046970462214","Tatarori80"
"1829021704418669017","Thu Aug 29 23:44:34 +0000 2024","10","@WaloKukus @apralzolam Duit APBN mau dipake buat bikin IKN. Jadi sayang dong kalo terlalu jor2an buat pandemi. Rakyat mati ratusan ribu jg ga ngefek buat mereka2 butuh rakyat jg pas pemilu doang. Gitu kok suruh terima kasih ke Mulyono. Haaaaa apalah2.","1829304166717759878","","WaloKukus","in","","0","0","0","https://x.com/xxooyaaa/status/1829304166717759878","1193272684961914880","xxooyaaa"
"1829272600054472833","Thu Aug 29 23:44:33 +0000 2024","0","@KoalisiNetizen Persiapan Bandara di IKN menunjukkan keseriusan dalam menghadirkan infrastruktur modern.","1829304162347323579","","KoalisiNetizen","in","","0","0","0","https://x.com/yandi_prataya7/status/1829304162347323579","1689541115886833665","yandi_prataya7"
"1829303936681132498","Thu Aug 29 23:43:39 +0000 2024","0","Gara gara proyek mangkrak nya Mulyono di IKN sampai sampai pedagang gorengan diminta pajak nya 12 juta ...dzolim banget..dagang gorengan 1000 perak","1829303936681132498","","","in","","0","0","0","https://x.com/PanduHartono1/status/1829303936681132498","1505201077461057539","PanduHartono1"
"1825811622318760110","Thu Aug 29 23:38:29 +0000 2024","0","@ikn_id Min @ikn_id bales dm sya di instagram","1829302636014936101","","ikn_id","in","The Red's","0","0","0","https://x.com/Maann_79/status/1829302636014936101","286930048","Maann_79"
"1829301895627997514","Thu Aug 29 23:37:53 +0000 2024","2","@tvOneNews Dengan manis supaya yang baik berlanjut spt IKN Infrastruktur Sertifikasi tanah Hilirisasi DLL","1829302484491550952","","tvOneNews","in","","0","0","0","https://x.com/SultanH04160212/status/1829302484491550952","1417090160328470533","SultanH04160212"
"1829300873920675929","Thu Aug 29 23:31:29 +0000 2024","6","3 Hal yang Kuingat dari Presiden Joko Widodo 1. Menangani Pandemi Covid dengan sangat baik 2. Membangun IKN 3. Bapa Paus akan datang ke Indonesia Lebih bagus lagi kalau Beliau berkenan datang ke rumah saya saya beri Piagam dan Gelar Bintang Mahaputra plus untaian bunga melati","1829300873920675929","","","in","","0","0","1","https://x.com/Untuk_Pelupa/status/1829300873920675929","1717391087479009280","Untuk_Pelupa"
"1829299472083689875","Thu Aug 29 23:25:55 +0000 2024","0","What?!! Oligarki dari Kediri...???? Apakah benar Cagub DKI Jakarta ini dari utusan istana? Deal antara Mega dengan Jokowi? Ternyata ketiga pasang cagub-cawagub DKI Jakarta yang berkompetisi adalah PRO IKN. Mereka berebut Jakarta mau diapain ya Jakarta mereka pada jika terpilih? https://t.co/NVqke62PAm","1829299472083689875","https://pbs.twimg.com/media/GWL6K9oagAERwRa.jpg","","in","","0","0","0","https://x.com/FurqanIbr64677/status/1829299472083689875","1669742231228682241","FurqanIbr64677"
"1829136694559568192","Thu Aug 29 23:21:11 +0000 2024","1","@Gank_Of_Petojo @Bayu_Tepian Maafkan Aja Mereka Om . Siapa Tahu Pangrekun Juga Punja Karakter Mirip Pak Anies Yg Mengutamakan Kepentingan umum rakyat Kecil menjaga Aset2 daerah Jangan sampai dilelang Buat IKN menjaga Toleransi &amp; tidak dalam tekanan Pemilik Parpol . #pagi om ","1829298281941442827","","Gank_Of_Petojo","in","Indonesia ","0","1","0","https://x.com/Almudattsir/status/1829298281941442827","1503028852087746560","Almudattsir"
"1829264899635315105","Thu Aug 29 23:17:33 +0000 2024","0","@are_inismyname Lu buzzer jelasin proyek apa swlain pupr dlm 10 thn ini yg berhasil? Food estate? Bandara kertajati? Labuan bajo? LRT? KERETA CEPAT? IKN?","1829297365859365030","","are_inismyname","in","","0","0","0","https://x.com/AamiinSaaba/status/1829297365859365030","1407328687041564672","AamiinSaaba"
"1829272600054472833","Thu Aug 29 22:59:25 +0000 2024","0","@KoalisiNetizen Persiapan Bandara di IKN bakal jadi langkah besar buat masa depan gaes!","1829292803794636839","","KoalisiNetizen","in","","0","0","0","https://x.com/cahayafirdausah/status/1829292803794636839","1495586374460014592","cahayafirdausah"
"1829010802327859236","Thu Aug 29 22:59:20 +0000 2024","0","@kompascom Ridwan Kamil sebagai penggagas IKN tanggung jawab tuntaskan IKN yg sdh menyerap triliunan uang NEGARA Saya Yaqin jika Ridwan Kamil jadi gubernur IKN di jamin dua bulan IKN ramai spt jakarta raya Bedol desa orang jakarta pindah berbondong bondong sukarela ke IKN","1829292783632548315","","kompascom","in","medan","0","0","0","https://x.com/jondiljonson/status/1829292783632548315","700471787788734465","jondiljonson"
"1828759261901705616","Thu Aug 29 22:58:22 +0000 2024","0","@MardaniAliSera @ridwankamil semoga menang dan jkarta jd lbh maju dan bs dibanggakan sbg New York -nya Indonesia..klo Washington -nya kan di IKN..","1829292540216099065","","MardaniAliSera","in","Pekan Baru, Riau","0","0","0","https://x.com/husnimaulana83/status/1829292540216099065","2207193768","husnimaulana83"
"1828705322267242991","Thu Aug 29 22:57:36 +0000 2024","0","@Powl002 @wawkoe @ferrykoto Kok anak abah jelas2 gua anak mulyono. Gua ngedukung ya kinerja mulyono dengan bansos buat penjudolnya sepeda kontolnya tapera apalagi ngasih Menkominfo penghargaan IKN yg mangkas apbn buat pendidikan juga lagian siapa suruh jadi guru ntar ngeluh yg salah presiden lagi.","1829292346812629487","","Powl002","in","","0","1","0","https://x.com/clayiskoro/status/1829292346812629487","1287909664907120645","clayiskoro"
"1829210186336350365","Thu Aug 29 22:52:27 +0000 2024","0","@CNNIndonesia Ini dia orangnya penggagas IKN Cocoknya jadi gubernur di IKN sj","1829291051494134249","","CNNIndonesia","in","medan","0","0","0","https://x.com/jondiljonson/status/1829291051494134249","700471787788734465","jondiljonson"
"1829207441462178272","Thu Aug 29 22:47:27 +0000 2024","0","Sorry kalo undang undang itu namanya naskah akademik kalo proyek kayak IKN namanya feasibility study ","1829289793341284421","","Masfkr","in","","0","0","0","https://x.com/Masfkr/status/1829289793341284421","3264899532","Masfkr"
"1829289780284387741","Thu Aug 29 22:47:24 +0000 2024","0","gue banyak sharing sama org luar mrk aja mempertanyakan IKN. itu serius Jokowi buat gedung IKN kyk gitu? apakah mrk merasa itu keren? engga bjir. gue jelasinnya aja maluuu :((((","1829289780284387741","","","in","","0","0","0","https://x.com/beeboooob/status/1829289780284387741","1111090275013648385","beeboooob"
"1829289224555974932","Thu Aug 29 22:45:12 +0000 2024","0","Gantung aja Mulyono di Monas atau ditiang istana IKN","1829289224555974932","","","in","","0","0","0","https://x.com/h4r71to/status/1829289224555974932","385802221","h4r71to"
"1829216591663509935","Thu Aug 29 22:44:00 +0000 2024","0","@duniabulat5 @KompasTV IKN. Calon mangkrak ","1829288922276630962","","duniabulat5","in","","0","0","0","https://x.com/RidNgemil/status/1829288922276630962","547856416","RidNgemil"
"1827634371047911752","Thu Aug 29 22:41:35 +0000 2024","0","@kangmirdja Ada kemungkinan takut ngga selesai utk IKN ny","1829288313389555914","","kangmirdja","in","","0","0","0","https://x.com/WungkulRah80490/status/1829288313389555914","1811930120044838912","WungkulRah80490"
"1829288311200034823","Thu Aug 29 22:41:34 +0000 2024","0","Karena sebentar lagi akan ada pelaksanaan upacara di IKN #MiminKita mau kasih informasi seputar proyek-proyek Waskita Karya di IKN yang akan menjadi penunjang kegiatan Upacara HUT ke-79 di IKN. #KaryaKitaUntukNusantaraBaru https://t.co/gk81JyV5V5","1829288311200034823","https://pbs.twimg.com/media/GWLwBTgbMAAG4Cq.jpg","","in","","0","0","0","https://x.com/electrizntmgg/status/1829288311200034823","1635889490668716032","electrizntmgg"
"1828697852417065001","Thu Aug 29 21:50:23 +0000 2024","1","@r_desimalia @gilang_ahm31272 @Don4tBul4t @jokowi istananya skrg bnyk bro mahasiswanya bingung di IKN ada di Jakarta ada di bogor ada di Papua jg ada..nah mau njemput kmn coba? bingungkan","1829275431209738730","","r_desimalia","in","Pekan Baru, Riau","0","0","0","https://x.com/husnimaulana83/status/1829275431209738730","2207193768","husnimaulana83"
"1829275392819294352","Thu Aug 29 21:50:14 +0000 2024","0","Banyak yang Belum Tahu! Pemindahan Ibu Kota ke IKN Ternyata Bukan Keinginan Jokowi Melainkan Ide dari Sosok Legendaris Ini https://t.co/4Wmk5aOu9x sukses ide Jokowi kalau gagal men cari kambing hitam.","1829275392819294352","","","in","","0","0","0","https://x.com/BeniPrime/status/1829275392819294352","1476045091705737219","BeniPrime"
"1829053237267444071","Thu Aug 29 21:44:39 +0000 2024","0","@Boediantar4 Assegaf bilang IKN diprotes mahasiswa? Fix ini mahasiswa2 zaman now itu tolol2 Lebih dari 50 tahun yang lalu dengan menganalisa dari berbagai faktor bung Karno mewacanakan perpindahan ibukota Sosok zaman dulu tapi visioner Mirisnya sosok zaman sekarang malah jadi idiot","1829273986397766103","","Boediantar4","in","","0","0","0","https://x.com/Rapdo5/status/1829273986397766103","1215088086733873152","Rapdo5"
"1829273493202194541","Thu Aug 29 21:42:41 +0000 2024","1","Hari ini #MiminKita Kali ini informasinya dari proyek Gedung Kementerian Koordinator 3 &amp; 4 yang kemarin difungsikan sebagai holding room untuk tamu VIP dan juga crew pada pelaksanaan Upacara HUT ke-79 RI di IKN. #KemenkoKaryaKita https://t.co/Q38P78DKmH","1829273493202194541","https://pbs.twimg.com/media/GWLiadrbgAA6VDS.jpg","","in","","0","0","0","https://x.com/R1Satu49853/status/1829273493202194541","1697604181413306368","R1Satu49853"
"1829272600054472833","Thu Aug 29 21:40:20 +0000 2024","125","Persiapan Bandara di IKN menjadi bukti nyata komitmen Indonesia untuk masa depan yang lebih baik #NusantaraAirport https://t.co/z17bOef1Db","1829272900878443005","https://pbs.twimg.com/media/GWLiACxbwAAEfjX.jpg","KoalisiNetizen","in","Jakarta Capital Region","0","71","41","https://x.com/KoalisiNetizen/status/1829272900878443005","1314092306","KoalisiNetizen"
"1829272600054472833","Thu Aug 29 21:39:08 +0000 2024","122","Persiapan Bandara di IKN semakin matang siap menyambut kedatangan Pesawat Kepresidenan pada awal September 2024 #NusantaraAirport https://t.co/6pGXfHuZIb","1829272600054472833","https://pbs.twimg.com/ext_tw_video_thumb/1829272516537262081/pu/img/QF2cx5xkMqPzyJSH.jpg","","in","Jakarta Capital Region","0","73","45","https://x.com/KoalisiNetizen/status/1829272600054472833","1314092306","KoalisiNetizen"
"1829271768936387026","Thu Aug 29 21:35:50 +0000 2024","0","Kalau abang @ridwankamil mau pakai kaos Persija jalan jalan di braga dan naik motor putar putar di kota Bandung insyallah saya coblos abang di Jakarta. #Persija #PilkadaJakarta #abah #persib #IKN","1829271768936387026","","","in","","0","0","0","https://x.com/kakekganteng4/status/1829271768936387026","1189102592615309312","kakekganteng4"
"1829268728649072996","Thu Aug 29 21:23:45 +0000 2024","0","Uji coba landasan pacu Bandara IKN berjalan mulus dan lancar. Proses uji coba lepas landas dan pendaratan dilakukan dengan pesawat kalibrasi jenis King Air tipe 200 PK CAO. #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju https://t.co/IP1LmePHYO","1829268728649072996","https://pbs.twimg.com/media/GWLeNdtaQAAopRO.jpg","","in","","0","0","0","https://x.com/AAntakawulan/status/1829268728649072996","1634415691926503424","AAntakawulan"
"1829268700173840779","Thu Aug 29 21:23:38 +0000 2024","0","Uji coba landasan pacu Bandara IKN berjalan mulus dan lancar. Proses uji coba lepas landas dan pendaratan dilakukan dengan pesawat kalibrasi jenis King Air tipe 200 PK CAO. #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju https://t.co/bqc04mtdHq","1829268700173840779","https://pbs.twimg.com/media/GWLeLspa4AAHKB2.jpg","","in","","0","0","0","https://x.com/AAntakawulan/status/1829268700173840779","1634415691926503424","AAntakawulan"
"1829268613716754920","Thu Aug 29 21:23:18 +0000 2024","0","Uji coba landasan pacu Bandara IKN berjalan mulus dan lancar. Proses uji coba lepas landas dan pendaratan dilakukan dengan pesawat kalibrasi jenis King Air tipe 200 PK CAO. #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju https://t.co/4kMhwXWdgt","1829268613716754920","https://pbs.twimg.com/media/GWLeGrvWAAA9KXv.jpg","","in","","0","0","0","https://x.com/BatiniBea/status/1829268613716754920","1634416879799525376","BatiniBea"
"1829268587930087469","Thu Aug 29 21:23:12 +0000 2024","0","Uji coba landasan pacu Bandara IKN berjalan mulus dan lancar. Proses uji coba lepas landas dan pendaratan dilakukan dengan pesawat kalibrasi jenis King Air tipe 200 PK CAO. #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju https://t.co/I7KJUGoGUm","1829268587930087469","https://pbs.twimg.com/media/GWLeFJDa4AEJRsa.jpg","","in","","0","0","0","https://x.com/BatiniBea/status/1829268587930087469","1634416879799525376","BatiniBea"
"1828686484590973083","Thu Aug 29 21:22:42 +0000 2024","0","@Tarhadiocean @g4b0ng0ku73 @Arie_Kriting @abdurarsyad @MamatAlkatiri Yg nyenggol dr Penampungan Sampah Indonesia https://t.co/NmVjlZVgTG","1829268461530624464","https://pbs.twimg.com/media/GWLd-JdaoAAkRAF.jpg","Tarhadiocean","in","","0","0","0","https://x.com/kus16823/status/1829268461530624464","1691399499279966208","kus16823"
"1828686484590973083","Thu Aug 29 21:18:37 +0000 2024","0","@wibisonoaji2 @g4b0ng0ku73 OK gas Buzzer rezim tulul tanpa batas trnyta dia yg pny kepentingan https://t.co/1yaSBCIvs0","1829267435507069403","https://pbs.twimg.com/media/GWLdCZNXIAIc4lB.jpg","wibisonoaji2","in","","0","0","0","https://x.com/kus16823/status/1829267435507069403","1691399499279966208","kus16823"
"1828932761346044345","Thu Aug 29 21:12:40 +0000 2024","2","@Adhit_1909 @AingUcing_ @DokterTifa Realistis aja broh klo menurut sy nanti beli tanah di ikn buat ganti nya","1829265939919212720","","Adhit_1909","in","Bekasi Timur, Indonesia","0","0","0","https://x.com/afifahdjmaulana/status/1829265939919212720","1703080968","afifahdjmaulana"
"1828740828770254974","Thu Aug 29 20:58:13 +0000 2024","2","@wishlistdulu @PNS_Garis_Lucu Inspektorat K/L nder. Sama Kemenko2 kemenpanRB bappenas badan2 banyak yg g ad satker di daerah. Kebanyakan aman di pusat/ibukota (Gatau lg kalo inspektorat nya dipindah ke IKN )","1829262302237118760","","wishlistdulu","in","Anonymous Placw","0","0","0","https://x.com/eyshaputri/status/1829262302237118760","863231816","eyshaputri"
"1829125106280579073","Thu Aug 29 20:37:11 +0000 2024","1","@__freelance__ sopo suruh nyoblos prabroro... dikon mbayar utang gae bangun IKN","1829257007045677176","","__freelance__","in","","0","0","0","https://x.com/WiraDemung/status/1829257007045677176","1480727737497047044","WiraDemung"
"1829095328286683639","Thu Aug 29 20:30:51 +0000 2024","0","@MurtadhaOne1 Oke gas oke gas... Pindah ke ikn","1829255414627852548","","MurtadhaOne1","in","Aceh Tengah, Nangro Aceh Darussalam","0","0","0","https://x.com/masagus56557279/status/1829255414627852548","1112989499217203200","masagus56557279"
"1828950528770093245","Thu Aug 29 20:25:49 +0000 2024","0","@T0M5helby Org disuruh tinggal di IKN nanti Mulyono pensiun pasti pulang ke solo itukan ngehe","1829254148736581839","","T0M5helby","in","","0","0","0","https://x.com/dedy_pram/status/1829254148736581839","1605433793493405697","dedy_pram"
"1827673720653259122","Thu Aug 29 20:24:14 +0000 2024","0","@PusatBelanja_RI Nggak sabar pengen coba belanja di pusat belanja IKN pasti seru banget!","1829253751267618868","","PusatBelanja_RI","in","","0","0","0","https://x.com/newstogoin2016/status/1829253751267618868","3312370351","newstogoin2016"
"1828034792493023471","Thu Aug 29 20:20:04 +0000 2024","0","@PusatBelanja_RI Ayo belanja di IKN pasti ga nyesel deh lengkap banget barangnya!","1829252701261312113","","PusatBelanja_RI","in","Jateng","0","0","0","https://x.com/sasas1212fdd/status/1829252701261312113","772425965133783040","sasas1212fdd"
"1829245183705395403","Thu Aug 29 19:53:01 +0000 2024","2","KPK ancur. Beban bunga utang membuat kapasitas terbatas. BUMN ngap2an. Proyek mercusuar IKN yg berpotensi mangkrak. Aturan hukum yg dikangkangi. Menguatnya isilop di ranah sipil.","1829245891955528086","","adepedia","in","Jakarta Capital Region","0","1","1","https://x.com/adepedia/status/1829245891955528086","200448287","adepedia"
"1828958018085794122","Thu Aug 29 19:40:32 +0000 2024","0","@mohmahfudmd efek kalah perang","1829242750975582708","","mohmahfudmd","in","","0","0","0","https://x.com/Saharud65305790/status/1829242750975582708","1033267489520549888","Saharud65305790"
"1829242540987756914","Thu Aug 29 19:39:42 +0000 2024","0","Silakan unjuk rasa yang didemo mau ngantor dulu ke IKN Kepala otorita IKN sebut Jokowi akan berkantor di Nusantara pada September ini. #IKNNusantara @jokowi @peringatandaruratIndonesia https://t.co/XIpl70BpI2","1829242540987756914","","","in","Washington, DC","0","0","0","https://x.com/BenarNewsID/status/1829242540987756914","3063826036","BenarNewsID"
"1828982227918828002","Thu Aug 29 19:39:17 +0000 2024","2","@Gank_Of_Petojo dari jejaknya terbukti mmg gak layak ni bocah make love jd pemimpin di Jakarta..... Baiknya jd gubernur di IKN sana... #TangkapMulyono","1829242439791771809","","Gank_Of_Petojo","in","","0","0","1","https://x.com/rezreg1368/status/1829242439791771809","1713684258315984896","rezreg1368"
"1828739423359377455","Thu Aug 29 19:18:39 +0000 2024","0","@cnbcindonesia Emang para pemimpin DUNGU malah bangun IKN yg ngabisin anggaran kan bs bangun pabrik buat lapangan pekerjaan masyarakat bnyk produknya jg bs bersaing harga dgn negara sebelah biar ga bnyk impor mulu.","1829237246853251430","","cnbcindonesia","in","","0","0","0","https://x.com/syafei122222/status/1829237246853251430","1825250420224344064","syafei122222"
"1829033830130536653","Thu Aug 29 19:18:14 +0000 2024","0","@Putri__ajha @NetShot2 Dasar konte ikn","1829237142033445037","","Putri__ajha","in","","0","0","0","https://x.com/bli_an73578/status/1829237142033445037","1816505746038927360","bli_an73578"
"1829215817248190761","Thu Aug 29 19:16:03 +0000 2024","0","@st4cyyss @bzeatrik azril di ikn tjuy","1829236589958180999","","st4cyyss","in","","0","1","0","https://x.com/coquettesz/status/1829236589958180999","785175779005108224","coquettesz"
"1829103084045562336","Thu Aug 29 19:03:02 +0000 2024","0","@HajrinMantu @1HandeDelisii @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @Official_PAN @MichelAdam7__ @gm_gm IKN itu masa depan pasti banyak yang invest.","1829233314869457270","","HajrinMantu","in","","0","0","0","https://x.com/tyosieekho89/status/1829233314869457270","3146736950","tyosieekho89"
"1829131041090744421","Thu Aug 29 19:01:21 +0000 2024","0","@HajrinMantu @griselruiz88 @jokowi @bkpm @KADIN_Indonesia @Ndons_Back @AndreasSolusi @alfisahdinardi IKN jadi proyek prestisius pasti banyak yang minat.","1829232890804351319","","HajrinMantu","in","","0","0","0","https://x.com/tyosieekho89/status/1829232890804351319","3146736950","tyosieekho89"
"1826825386245980335","Thu Aug 29 18:59:51 +0000 2024","0","@HajrinMantu @gghhjjkk580dr0 @cnbcindonesia @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @bnsphrxyzzz @filsafalah @SherlockGantan IKN itu prospek jangka panjang investasi pasti datang.","1829232512755007509","","HajrinMantu","in","","0","0","0","https://x.com/tyosieekho89/status/1829232512755007509","3146736950","tyosieekho89"
"1829106199322849475","Thu Aug 29 18:58:16 +0000 2024","0","@HajrinMantu @1HandeDelisii @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @MurtadhaOne1 @chocolatyaa @tijabar IKN punya nilai strategis nggak mungkin diabaikan.","1829232113671176419","","HajrinMantu","in","","0","0","0","https://x.com/tyosieekho89/status/1829232113671176419","3146736950","tyosieekho89"
"1829103084045562336","Thu Aug 29 18:54:50 +0000 2024","0","@1HandeDelisii @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @Official_PAN @MichelAdam7__ @gm_gm IKN gak bakal laku di mata investor.","1829231252429517297","","1HandeDelisii","in","GORONTALO_INDONESIA","0","1","0","https://x.com/HajrinMantu/status/1829231252429517297","2354566718","HajrinMantu"
"1829131041090744421","Thu Aug 29 18:53:10 +0000 2024","0","@griselruiz88 @jokowi @bkpm @KADIN_Indonesia @Ndons_Back @AndreasSolusi @alfisahdinardi IKN cuma proyek gagal investor pasti tahu.","1829230831921180820","","griselruiz88","in","GORONTALO_INDONESIA","0","1","0","https://x.com/HajrinMantu/status/1829230831921180820","2354566718","HajrinMantu"
"1826825386245980335","Thu Aug 29 18:51:55 +0000 2024","0","@gghhjjkk580dr0 @cnbcindonesia @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @bnsphrxyzzz @filsafalah @SherlockGantan IKN gak menarik buang-buang duit investor.","1829230515972682132","","gghhjjkk580dr0","in","GORONTALO_INDONESIA","0","1","0","https://x.com/HajrinMantu/status/1829230515972682132","2354566718","HajrinMantu"
"1829106199322849475","Thu Aug 29 18:50:44 +0000 2024","0","@1HandeDelisii @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @MurtadhaOne1 @chocolatyaa @tijabar IKN gak menarik investor pasti nolak.","1829230220454572228","","1HandeDelisii","in","GORONTALO_INDONESIA","0","1","0","https://x.com/HajrinMantu/status/1829230220454572228","2354566718","HajrinMantu"
"1828656598182773031","Thu Aug 29 18:49:14 +0000 2024","0","@zy_zy_lestary @dika_maxelyou @adri_7i @Ki_Nusantara99 @Rocky_Antonie @IrwanResma48922 @YoYoAyo17845 Banser 2 Dajjal Israel laknatullah peliharaan Jokowi bagsat penjahat demokrasi yg posting ikn biar kelihatan woow gitu padahal rakyatnya kelaparan menderita Rakya Uda Uda tercukupi sandang pangan baru bangun ikn ini kan bangun ikn biar ada projects jual pulau Kalimantan ke 7","1829229843537637519","","zy_zy_lestary","in","","0","0","0","https://x.com/bli_an73578/status/1829229843537637519","1816505746038927360","bli_an73578"
"1829106616584810611","Thu Aug 29 18:44:24 +0000 2024","0","@ggggggfrf3 @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @hipohan @S0BlIN @KentLavis Proyek IKN bakal sukses dengan strategi ini.","1829228624169599448","","ggggggfrf3","in","","0","0","0","https://x.com/abdulhafizdarma/status/1829228624169599448","3147527486","abdulhafizdarma"
"1829103605682708900","Thu Aug 29 18:43:48 +0000 2024","0","@ggggggfrf3 @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @PraEquilibrium @doddyjasman2 @andrianputra179 IKN makin nyata dengan investor Singapura.","1829228475368255670","","ggggggfrf3","in","","0","0","0","https://x.com/abdulhafizdarma/status/1829228475368255670","3147527486","abdulhafizdarma"
"1829102493550477533","Thu Aug 29 18:43:20 +0000 2024","0","@gghhjjkk580dr0 @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @handokotjung @Virgin_97 @DadangSodikin1 Singapura pasti bantuin IKN mantap Rosan!","1829228357420233056","","gghhjjkk580dr0","in","","0","0","0","https://x.com/abdulhafizdarma/status/1829228357420233056","3147527486","abdulhafizdarma"
"1829101031080505412","Thu Aug 29 18:42:16 +0000 2024","0","@gorunbiraz3 @prabowo @gibran_tweet @jokowi @bkpm @KADIN_Indonesia @Yurissa_Samosir @mamagemoybiasa @dancersejati07 Pinter! Fokus ke Singapura buat IKN.","1829228089018331249","","gorunbiraz3","in","","0","0","0","https://x.com/abdulhafizdarma/status/1829228089018331249","3147527486","abdulhafizdarma"
"1828668171978682616","Thu Aug 29 18:41:05 +0000 2024","0","@griselruiz88 @keuangan_ @AidilAKBAR @prabowo @gibran_tweet @bkpm @AboutIKN @Gerindra @KangayamLombok @ch_chotimah2 @Alie_Fahnoor Singapura bakal bantu banget nih buat IKN. Good job Rosan!","1829227792829178220","","griselruiz88","in","","0","0","0","https://x.com/abdulhafizdarma/status/1829227792829178220","3147527486","abdulhafizdarma"
"1829226922896961743","Thu Aug 29 18:37:38 +0000 2024","0","Klo blm siap knp ibu kota udh dipindah ke ikn...tpi berkantor dll maunya msh di jkt","1829226922896961743","","","in","","0","0","0","https://x.com/Rum_1111/status/1829226922896961743","1492023539523674112","Rum_1111"
"1829210360722927964","Thu Aug 29 18:27:21 +0000 2024","0","apa? bansos? dikorupsi bos kita dapet? kagak sepersenpun wkwk jilat aja terus itu kntl dinasti dah tau apbn minus masih aja kepikiran bangun ini itu cuma buat legacy dia seorang noh udah 800T utang nambah bgst ikn pun hgu nya diobral 190 tahun","1829224337016258794","","irvanhifa","in","","0","0","0","https://x.com/irvanhifa/status/1829224337016258794","1049921713","irvanhifa"
"1828969933012906494","Thu Aug 29 18:25:39 +0000 2024","0","@kafiradikalis klu jelas bukan Anis bukan Ahok. skor 1:1. Hahahaha pemenang tetap pak Jokowi dan KIM plus plus hahaha. Alhirnya JokowisStrategy jitu adanya. NKRI Emas jangan gagal. Maku terus dengan tonggal aeal nyata IKN.","1829223907922194823","","kafiradikalis","in","","0","0","0","https://x.com/dantsus/status/1829223907922194823","199958165","dantsus"
"1829218275424907497","Thu Aug 29 18:11:21 +0000 2024","0","@blvckitten Subuh udah nyampe ikn nih kayanya ","1829220307170931187","","blvckitten","in","QM76+7W","0","1","0","https://x.com/bukanopikreligi/status/1829220307170931187","1650477494519332866","bukanopikreligi"
"1829216591663509935","Thu Aug 29 18:06:17 +0000 2024","0","@KompasTV Masih ada yang belum ada Gubernurnya pak .. Daftar aja di IKN Bisa kolaborasi sama BuniYani AYAN segera noh","1829219032878461097","","KompasTV","in","","0","2","0","https://x.com/duniabulat5/status/1829219032878461097","1262856618745581568","duniabulat5"
"1829213935763107963","Thu Aug 29 18:03:34 +0000 2024","0","@jaeminjakal walach pindah ikn aja klo gt","1829218350872121822","","jaeminjakal","in","","0","1","0","https://x.com/bosenprotes/status/1829218350872121822","1249987465999515649","bosenprotes"
